Address   Disassembly                                                       String                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
0066FF51  mov ecx,aoao watermark.67008C                                     "ImageMemoCheck"
0066FF56  mov edx,aoao watermark.67001C                                     "Setup"
0066FF76  mov ecx,aoao watermark.6700A4                                     "ImageMemo"
0066FF7B  mov edx,aoao watermark.67001C                                     "Setup"
006700DA  mov edx,aoao watermark.670114                                     "Enter image description here..."
0067040B  mov eax,dword ptr ds:[606630]                                     "|f`"
00671116  mov ecx,aoao watermark.671518                                     "*.*"
0067115B  mov edx,aoao watermark.671530                                     ".."
006719B5  mov ecx,aoao watermark.671FF4                                     "Example\\"
00672043  mov ecx,aoao watermark.6720FC                                     "Tips"
00672048  mov edx,aoao watermark.672104                                     "Are you sure delete the image watermark?"
00672CBE  add eax,190000                                                    "Actx "
00672DD6  add eax,1C0000                                                    "L<"
00672EC2  add eax,1D0000                                                    L"athan"
00672F66  les eax,fword ptr ds:[1D0000]                                     L"athan"
00672FD0  add eax,1D0000                                                    L"athan"
00672FEF  add eax,1C0000                                                    "L<"
00673010  add eax,1C0000                                                    "L<"
00673020  add eax,1C0000                                                    "L<"
00673031  add eax,1C0000                                                    "L<"
00673057  add eax,1C0000                                                    "L<"
00674676  imul esi,dword ptr ds:[ebx+74],ntdll.77617244                     "ueryInformationEnlistment"
00675C00  mov edx,aoao watermark.675EE0                                     "Frames inexist."
00675CF5  mov edx,aoao watermark.675EF8                                     "Chosen Frames are null."
00675E88  mov edx,aoao watermark.675EF8                                     "Chosen Frames are null."
00675FCF  mov edx,aoao watermark.67662C                                     "Texture inexist."
006765CB  mov edx,aoao watermark.67664C                                     "Chosen Texture are null."
006768AC  mov edx,dword ptr ds:[4932C0]                                     "\f3I"
00676949  mov ecx,aoao watermark.676A00                                     "Setup.ini"
00676977  mov ecx,aoao watermark.676A14                                     "logo"
0067697C  mov edx,aoao watermark.676A24                                     "Setup"
00676D5A  mov eax,dword ptr ds:[606630]                                     "|f`"
006771A9  push aoao watermark.677304                                        "HANDLOOSEN"
006771DF  mov ecx,aoao watermark.677318                                     "Setup.ini"
0067720F  mov ecx,aoao watermark.67732C                                     "logo"
00677214  mov edx,aoao watermark.67733C                                     "Setup"
006788FD  mov edx,aoao watermark.679DF0                                     "pattern\\"
0067890D  mov ecx,aoao watermark.679E04                                     "*.*"
00678965  mov edx,aoao watermark.679E10                                     ".tga"
006789D2  mov edx,aoao watermark.679E10                                     ".tga"
00679090  mov edx,aoao watermark.679E24                                     "Texture\\"
006790A0  mov ecx,aoao watermark.679E04                                     "*.*"
006790E5  mov edx,aoao watermark.679E44                                     ".."
00679866  mov edx,aoao watermark.679E5C                                     "###"
0067988C  mov ecx,aoao watermark.679E5C                                     "###"
00679A7D  mov edx,aoao watermark.679E8C                                     "Arial"
00679A98  mov edx,aoao watermark.679E8C                                     "Arial"
00679ABB  mov edx,aoao watermark.679E8C                                     "Arial"
00679AD3  mov edx,aoao watermark.679E8C                                     "Arial"
0067A08D  mov edx,aoao watermark.67A510                                     ".png"
0067A09C  mov edx,aoao watermark.67A520                                     ".tga"
0067A0AB  mov edx,aoao watermark.67A530                                     ".tif"
0067A0CF  mov eax,dword ptr ds:[606630]                                     "|f`"
0067A207  mov edx,aoao watermark.67A510                                     ".png"
0067A216  mov edx,aoao watermark.67A520                                     ".tga"
0067A225  mov edx,aoao watermark.67A530                                     ".tif"
0067A245  mov eax,dword ptr ds:[606630]                                     "|f`"
0067AD2B  mov eax,aoao watermark.67F888                                     L"</%NAME*\\>"
0067ADA8  mov eax,aoao watermark.67F888                                     L"</%NAME*\\>"
0067ADBE  mov eax,aoao watermark.67F8A4                                     L"</%SIZE*\\>"
0067AE3B  mov eax,aoao watermark.67F8A4                                     L"</%SIZE*\\>"
0067AE51  mov eax,aoao watermark.67F8C0                                     L"</%STIME*\\>"
0067AEB8  mov eax,aoao watermark.67F8C0                                     L"</%STIME*\\>"
0067AECE  mov eax,aoao watermark.67F8DC                                     L"</%PTIME*\\>"
0067AF36  mov eax,aoao watermark.67F8DC                                     L"</%PTIME*\\>"
0067AF4C  mov eax,aoao watermark.67F8F8                                     L"</%OTIME*\\>"
0067AFB4  mov eax,aoao watermark.67F8F8                                     L"</%OTIME*\\>"
0067AFCA  mov eax,aoao watermark.67F914                                     L"</%MRE*\\>"
0067B032  mov eax,aoao watermark.67F914                                     L"</%MRE*\\>"
0067B048  mov eax,aoao watermark.67F92C                                     L"</%MND*\\>"
0067B0B0  mov eax,aoao watermark.67F92C                                     L"</%MND*\\>"
0067B0C6  mov eax,aoao watermark.67F944                                     L"</%CR*\\>"
0067B12E  mov eax,aoao watermark.67F944                                     L"</%CR*\\>"
0067B144  mov eax,aoao watermark.67F95C                                     L"</%SW*\\>"
0067B1AC  mov eax,aoao watermark.67F95C                                     L"</%SW*\\>"
0067B1C2  mov eax,aoao watermark.67F974                                     L"</%A*\\>"
0067B22A  mov eax,aoao watermark.67F974                                     L"</%A*\\>"
0067F0BD  mov edx,aoao watermark.67F9BC                                     "Smooth"
0067F176  mov edx,aoao watermark.67F9CC                                     "Sharpen"
0067F1A3  mov edx,aoao watermark.67F9DC                                     "Sawtooth"
0067FB77  mov edx,aoao watermark.67FD94                                     "Arial"
006802BB  mov edx,aoao watermark.680414                                     "         That place can only be digit."
006802D7  mov edx,aoao watermark.680444                                     "90"
006802E1  mov edx,aoao watermark.680444                                     "90"
00680335  mov edx,aoao watermark.680458                                     "-50"
00680368  mov edx,aoao watermark.680468                                     "150"
00687ADB  mov edx,aoao watermark.687C38                                     "That place can only be digit."
00687AF7  mov edx,aoao watermark.687C60                                     "90"
00687B01  mov edx,aoao watermark.687C60                                     "90"
00687B57  mov edx,aoao watermark.687C7C                                     "-10"
00687B8C  mov edx,aoao watermark.687C94                                     "110"
00687D47  mov edx,aoao watermark.687EA4                                     "That place can only be digit."
00687D63  mov edx,aoao watermark.687ECC                                     "90"
00687D6D  mov edx,aoao watermark.687ECC                                     "90"
00687DC3  mov edx,aoao watermark.687EE8                                     "-10"
00687DF8  mov edx,aoao watermark.687F00                                     "110"
00689419  mov edx,aoao watermark.689808                                     "That place can only be digit."
006894DF  mov edx,aoao watermark.689840                                     "0.0001"
006894E9  mov edx,aoao watermark.689840                                     "0.0001"
00689909  mov edx,aoao watermark.689CF8                                     "That place can only be digit."
006899CF  mov edx,aoao watermark.689D30                                     "0.0001"
006899D9  mov edx,aoao watermark.689D30                                     "0.0001"
00689DF9  mov edx,aoao watermark.68A1E8                                     "That place can only be digit."
00689E15  mov edx,aoao watermark.68A210                                     "100"
00689E1F  mov edx,aoao watermark.68A210                                     "100"
00689E51  mov edx,aoao watermark.68A210                                     "100"
00689E5B  mov edx,aoao watermark.68A210                                     "100"
0068A2D5  mov edx,aoao watermark.68A6C4                                     "That place can only be digit."
0068A2F1  mov edx,aoao watermark.68A6EC                                     "100"
0068A2FB  mov edx,aoao watermark.68A6EC                                     "100"
0068A32D  mov edx,aoao watermark.68A6EC                                     "100"
0068A337  mov edx,aoao watermark.68A6EC                                     "100"
0068A7AB  mov edx,aoao watermark.68AC14                                     "That place can only be digit."
0068AA0C  push aoao watermark.68AC4C                                        "[Size:"
0068AAB1  push aoao watermark.68AC74                                        "   Proportion 1:"
0068AAC3  mov eax,aoao watermark.68AC90                                     "0.###"
0068AD4F  mov edx,aoao watermark.68B1B4                                     "That place can only be digit."
0068AFAC  push aoao watermark.68B1EC                                        "[Size:"
0068B051  push aoao watermark.68B214                                        "   Proportion 1:"
0068B063  mov eax,aoao watermark.68B230                                     "0.###"
0068B4D0  push aoao watermark.68B6F0                                        "[Size:"
0068B575  push aoao watermark.68B71C                                        "   Proportion 1:"
0068B587  mov eax,aoao watermark.68B738                                     "0.###"
0068B9D8  push aoao watermark.68BBF8                                        "[Size:"
0068BA7D  push aoao watermark.68BC24                                        "   Proportion 1:"
0068BA8F  mov eax,aoao watermark.68BC40                                     "0.###"
0068BFD7  mov edx,aoao watermark.68C138                                     "8888"
0068C187  mov edx,aoao watermark.68C2E8                                     "6666"
0068C7A5  mov edx,aoao watermark.68CA58                                     "         Please import a valid digit."
0068C8A7  mov edx,aoao watermark.68CA94                                     "         Please import an alphabet."
